word,corr_type,r_child_surprisal,p_child_surprisal,r_child_attention,p_child_attention,r_surprisal_attention,p_surprisal_attention,child_L,child_k,child_x0,child_b,surprisal_L,surprisal_k,surprisal_x0,surprisal_b,attention_L,attention_k,attention_x0,attention_b
shower,spearman,-0.997745151521512,2.9249408785188656e-234,-1.0,0.0,0.997745151521512,2.9249408785188656e-234,0.8049223980406056,-5.25774612459979,0.47476903255769237,-0.012615533872061116,154087.50486750444,42.84543619472268,-0.24851420142782377,8.720500272302528,394.30689585121166,18.319571791079476,-0.552666670503324,0.013009762177897535
sing,spearman,-0.17234120963168803,0.014675759295957184,-1.0,0.0,0.17234120963168803,0.014675759295957184,0.7708143660013046,-6.347690522746912,0.5087760965815367,0.006501939393500017,953.3779915786557,4930.722156206787,-0.0009937417153364002,10.220391187576274,582.0697408999525,14.5225682832866,-0.715865126132631,0.016008477374618055
sky,spearman,-0.17234120963168803,0.014675759295957184,-1.0,0.0,0.17234120963168803,0.014675759295957184,0.7993526116310172,-4.895830657233597,0.48742462992285795,0.0002072435031335532,1050.4004375637473,3891.381030921493,-0.0011728049132226082,4.888938992332092,296.76233052991597,13.875318320856191,-0.7203922009508607,0.011562571882315891
soup,spearman,-1.0,0.0,-1.0,0.0,1.0,0.0,0.8649386200915711,-4.282419101165658,0.47235384250379786,-0.07203641903683064,84526.90982596738,31.285251065278192,-0.3259876620484128,9.332699118645433,365.6238654076574,12.612893961013874,-0.8070733153588432,0.013560962180281765
spaghetti,spearman,-1.0,0.0,-1.0,0.0,1.0,0.0,0.7403249620434273,-5.768372309430014,0.5231539521331534,0.025782200687726218,1.6785836769800702,29.32346455530969,0.010304525091536954,14.62696614458818,277.7601668699094,6.608469339286108,-1.5136044104551518,0.0146916387285127
stairs,spearman,-0.21054478912503558,0.002766966030485559,-1.0,0.0,0.21054478912503558,0.002766966030485559,0.7575264056815418,-5.714414759862763,0.5005012022852346,0.011559647479763768,628.693502877719,3549.150275134829,-0.0013973532280437137,11.186003173858667,403.89868277566535,14.752885698825603,-0.6771823086335219,0.013908114934735715
stick,spearman,-1.0,0.0,-1.0,0.0,1.0,0.0,0.7051016867588019,-6.4111225068139195,0.513297019882746,0.036990282611229976,50330.82586725263,27.41099465611722,-0.3669581652097782,11.571108930668503,346.32611218442884,17.302012671167663,-0.572160132420878,0.014885650795445628
store,spearman,-0.17234120963168803,0.014675759295957184,-1.0,0.0,0.17234120963168803,0.014675759295957184,0.7706560211969502,-6.23217300530789,0.5048483581295824,0.015922038630381653,901.0599453312503,4721.131878195175,-0.001021408767624832,8.597813972766447,799.0033251527266,15.158145740353211,-0.6980491322658804,0.015176241356429306
story,spearman,-0.17234120963168803,0.014675759295957184,-1.0,0.0,0.17234120963168803,0.014675759295957184,0.8485223074182214,-4.91530986302888,0.5357680400237836,-0.021732133725559256,1213.9377747254966,5837.93400761317,-0.000825239436424451,7.8621304119448965,398.82257552124946,17.596350030492736,-0.5609959375739149,0.015568096442708283
stroller,spearman,-0.9996856927490296,6.11634e-319,-1.0,0.0,0.9996856927490296,6.11634e-319,0.6793745671958168,-6.270731833340138,0.5099440821374093,0.046197412729502924,418013.1039446659,40.11591646140415,-0.26700490428433526,11.551228468821613,290.70923421143954,19.558538839704788,-0.5099634630724295,0.0114630463847458
