word,corr_type,r_child_surprisal,p_child_surprisal,r_child_attention,p_child_attention,r_surprisal_attention,p_surprisal_attention,child_L,child_k,child_x0,child_b,surprisal_L,surprisal_k,surprisal_x0,surprisal_b,attention_L,attention_k,attention_x0,attention_b
candy,pearson,-0.3097883991180157,8.04748738703181e-06,-0.5369197723421606,2.4910325284025366e-16,0.8633568365155603,9.96873636463789e-61,0.875279634192078,-5.069958639283447,0.48294679643992855,0.012818022920801505,113920.41918255792,48.38964917404142,-0.22071088949686793,12.49713432213856,241.92024993544257,15.796553654051008,-0.6151450584379751,0.014680955930931232
carrots,pearson,-0.42544732466602614,3.38615244924654e-10,-0.6311654976563852,1.2685938515291886e-23,0.9193502933490773,3.759480277394052e-82,0.8923612137953841,-4.594025875789966,0.46883465336842584,-0.03472532441475984,87257.18740741354,26.920331449737528,-0.382878867163852,11.837625778989823,396.492042264802,11.6128807416608,-0.8830160079272138,0.013753799147932682
chin,pearson,-0.4982059528875297,6.066080324565782e-14,-0.47700068433399195,9.284407832989404e-13,0.9989930042405231,6.816241521137252e-269,0.8095893100246708,-5.105953029240609,0.4383082989669206,-0.032345442622357355,52792.35285459291,20.288562540118786,-0.4914841262357856,11.385971149761845,342.438027351741,22.209299613191433,-0.4414076100691618,0.013093111958467093
clap,pearson,-0.11820819729563052,0.09549691891099989,-0.4614158966117448,6.137403530148772e-12,0.4744192879326623,1.277898969863746e-12,0.8945748932265748,-4.1268290019428555,0.4191744691982296,-0.05129497539204831,1939.6580290081906,4317.740706625788,-0.0010873221059818612,14.846984370620948,553.9048969279781,25.329037744544802,-0.4119404646040191,0.014021246866513936
clean,pearson,-0.1105216910947877,0.1192350268129259,-0.5027389106282854,3.302544647987015e-14,0.41629839404133395,8.731023693641793e-10,0.9176035708897708,-4.655353804110687,0.47221977779612995,-0.05763556013182981,1178.105205465492,7783.600821292569,-0.0006480730146656095,10.265909194725003,552.8861913315106,18.878196165239768,-0.541198278295881,0.014658370829124535
crayon,pearson,-0.1167933670754668,0.09955885559558172,-0.48500064717778824,3.390935944406366e-13,0.45054776887970627,2.1672400401999632e-11,0.9094030260042153,-4.800581063402579,0.41895975803432906,-0.056896869312951646,4474.7754058501105,6224.767765669763,-0.0008009145414716038,17.651959443736487,455.16234061950604,22.52774419471489,-0.45967229271029486,0.012484482536360447
cry,pearson,-0.10861328316231197,0.1257870732988414,-0.6193842319082206,1.4174523245942277e-22,0.33653903771098803,1.102362687870668e-06,0.9181019049336551,-5.354660547231189,0.4673674148549519,-0.030011368125640748,909.4966523084312,4234.479407138902,-0.0011728375752953883,9.223709433530567,604.7293056412955,11.859445254166,-0.8769169363679571,0.014459681662142605
face,pearson,-0.10342035974697666,0.1450258976484897,-0.523211203281595,1.8894242627610233e-15,0.3832412774691362,2.1285461325862187e-08,0.8339938038172332,-5.737199711978004,0.4945263331703208,0.0164502833474101,993.475294106335,3477.633960098738,-0.001446875288371219,9.509618074941471,536.4171099105448,15.733336793205755,-0.6424949749231622,0.015213529365960184
fall,pearson,-0.10331806070392718,0.1454261904611268,-0.47667562315100953,9.666946585808452e-13,0.419960184115572,5.996549560000171e-10,0.8043374800369801,-6.821558247452315,0.46965279340704175,0.01819555981007113,550.3248537330228,3648.219724513613,-0.0012203950686095325,9.632275498838197,428.15034295861955,19.24893185354633,-0.5116169971870724,0.014185355651659418
giraffe,pearson,-0.10772757838829075,0.12892095519082808,-0.4959614136906466,8.170024887664826e-14,0.41387399548667375,1.1169096952127294e-09,0.798889070900177,-4.932282276335466,0.4862964252742846,0.00902442214737695,2039.7322790997061,4565.969143523906,-0.001040686088960516,14.618013971247114,470.9743215631596,18.63546393750327,-0.5396900130876002,0.011557877571380059
